,id,timestamp,seq_number,ignition,ignition_filled,odometer_m,pos,fuel_%,prev_pos,current_lat,current_lon,prev_lat,prev_lon,current_loc,prev_loc,gps_distance
235,334459,2024-01-06 13:07:10,1,1,1,4381.169999999943,"(50.158224,8.612055)",22.0,"(50.151737,8.626573)",50.158224,8.612055,50.151737,8.626573,"(50.158224, 8.612055)","(50.151737, 8.626573)",1263.771613588261
236,334459,2024-01-06 13:08:21,1,1,1,4382.409999999943,"(50.164712,8.597537)",22.0,"(50.158224,8.612055)",50.164712,8.597537,50.158224,8.612055,"(50.164712, 8.597537)","(50.158224, 8.612055)",1263.7203364410448
237,334459,2024-01-06 13:09:16,1,1,1,4383.649999999942,"(50.171199,8.583019)",22.0,"(50.164712,8.597537)",50.171199,8.583019,50.164712,8.597537,"(50.171199, 8.583019)","(50.164712, 8.597537)",1263.5420170372477
238,334459,2024-01-06 13:09:58,1,1,1,4384.889999999942,"(50.177687,8.568501)",21.0,"(50.171199,8.583019)",50.177687,8.568501,50.171199,8.583019,"(50.177687, 8.568501)","(50.171199, 8.583019)",1263.4907399921813
239,334459,2024-01-06 13:11:19,1,1,1,4386.129999999942,"(50.184174,8.553983)",21.0,"(50.177687,8.568501)",50.184174,8.553983,50.177687,8.568501,"(50.184174, 8.553983)","(50.177687, 8.568501)",1263.312397040943
240,334459,2024-01-06 13:12:39,1,1,1,4387.369999999942,"(50.190662,8.539465)",21.0,"(50.184174,8.553983)",50.190662,8.539465,50.184174,8.553983,"(50.190662, 8.539465)","(50.184174, 8.553983)",1263.2611201233944
241,334459,2024-01-06 13:13:30,1,1,1,4388.6099999999415,"(50.197149,8.524947)",21.0,"(50.190662,8.539465)",50.197149,8.524947,50.190662,8.539465,"(50.197149, 8.524947)","(50.190662, 8.539465)",1263.0827536383847
242,334459,2024-01-06 13:14:40,1,1,1,4389.849999999941,"(50.203637,8.510429)",20.0,"(50.197149,8.524947)",50.203637,8.510429,50.197149,8.524947,"(50.203637, 8.510429)","(50.197149, 8.524947)",1263.0314768684193
243,334459,2024-01-06 13:15:43,1,1,1,4391.089999999941,"(50.210124,8.49591)",20.0,"(50.203637,8.510429)",50.210124,8.49591,50.203637,8.510429,"(50.210124, 8.49591)","(50.203637, 8.510429)",1262.9116743259056
244,334459,2024-01-06 13:16:55,1,1,1,4392.329999999941,"(50.216612,8.481392)",20.0,"(50.210124,8.49591)",50.216612,8.481392,50.210124,8.49591,"(50.216612, 8.481392)","(50.210124, 8.49591)",1262.8018102617054
245,334459,2024-01-06 13:18:24,1,1,1,4393.569999999941,"(50.223099,8.466874)",20.0,"(50.216612,8.481392)",50.223099,8.466874,50.216612,8.481392,"(50.223099, 8.466874)","(50.216612, 8.481392)",1262.6233967462854
246,334459,2024-01-06 13:19:33,1,1,1,4394.80999999994,"(50.229587,8.452356)",19.0,"(50.223099,8.466874)",50.229587,8.452356,50.223099,8.466874,"(50.229587, 8.452356)","(50.223099, 8.466874)",1262.572120339462
247,334459,2024-01-06 13:20:00,1,1,1,4396.04999999994,"(50.236074,8.437838)",19.0,"(50.229587,8.452356)",50.236074,8.437838,50.229587,8.452356,"(50.236074, 8.437838)","(50.229587, 8.452356)",1262.3936833256355
248,334459,2024-01-06 13:21:10,1,1,1,4397.28999999994,"(50.242562,8.42332)",100.0,"(50.236074,8.437838)",50.242562,8.42332,50.236074,8.437838,"(50.242562, 8.42332)","(50.236074, 8.437838)",1262.342407135079
249,334459,2024-01-06 13:22:02,1,1,1,4398.52999999994,"(50.249049,8.408802)",100.0,"(50.242562,8.42332)",50.249049,8.408802,50.242562,8.42332,"(50.249049, 8.408802)","(50.242562, 8.42332)",1262.1639466351035
250,334459,2024-01-06 13:23:10,1,1,1,4399.7699999999395,"(50.255537,8.394284)",100.0,"(50.249049,8.408802)",50.255537,8.394284,50.249049,8.408802,"(50.255537, 8.394284)","(50.249049, 8.408802)",1262.1126706826433
251,334459,2024-01-06 13:23:44,1,1,1,4401.009999999939,"(50.262024,8.379766)",99.0,"(50.255537,8.394284)",50.262024,8.379766,50.255537,8.394284,"(50.262024, 8.379766)","(50.255537, 8.394284)",1261.9341867091339
252,334459,2024-01-06 13:24:22,1,1,1,4402.249999999939,"(50.268512,8.365248)",99.0,"(50.262024,8.379766)",50.268512,8.365248,50.262024,8.379766,"(50.268512, 8.365248)","(50.262024, 8.379766)",1261.8829110201439
253,334459,2024-01-06 13:25:25,1,1,1,4403.489999999939,"(50.274999,8.350729)",99.0,"(50.268512,8.365248)",50.274999,8.350729,50.268512,8.365248,"(50.274999, 8.350729)","(50.268512, 8.365248)",1261.7628854312304
254,334459,2024-01-06 13:26:25,1,1,1,4404.729999999939,"(50.281487,8.336211)",99.0,"(50.274999,8.350729)",50.281487,8.336211,50.274999,8.350729,"(50.281487, 8.336211)","(50.274999, 8.350729)",1261.6531281770742
255,334459,2024-01-06 13:27:51,1,1,1,4405.969999999938,"(50.287974,8.321693)",98.0,"(50.281487,8.336211)",50.287974,8.321693,50.281487,8.336211,"(50.287974, 8.321693)","(50.281487, 8.336211)",1261.4745972893854
256,334459,2024-01-06 13:28:50,1,1,1,4407.209999999938,"(50.294462,8.307175)",98.0,"(50.287974,8.321693)",50.294462,8.307175,50.287974,8.321693,"(50.294462, 8.307175)","(50.287974, 8.321693)",1261.423322191418
257,334459,2024-01-06 13:29:10,1,1,1,4408.449999999938,"(50.30095,8.292657)",98.0,"(50.294462,8.307175)",50.30095,8.292657,50.294462,8.307175,"(50.30095, 8.292657)","(50.294462, 8.307175)",1261.3084016731864
258,334459,2024-01-06 13:30:02,1,1,1,4409.689999999938,"(50.307437,8.278139)",98.0,"(50.30095,8.292657)",50.307437,8.278139,50.30095,8.292657,"(50.307437, 8.278139)","(50.30095, 8.292657)",1261.1298356311966
259,334459,2024-01-06 13:30:57,1,1,1,4410.9299999999375,"(50.313925,8.263621)",97.0,"(50.307437,8.278139)",50.313925,8.263621,50.307437,8.278139,"(50.313925, 8.263621)","(50.307437, 8.278139)",1261.0785610368991
260,334459,2024-01-06 13:32:33,1,1,1,4412.169999999937,"(50.320412,8.249103)",97.0,"(50.313925,8.263621)",50.320412,8.249103,50.313925,8.263621,"(50.320412, 8.249103)","(50.313925, 8.263621)",1260.8999715738898
261,334459,2024-01-06 13:34:00,1,1,1,4413.409999999937,"(50.3269,8.234585)",97.0,"(50.320412,8.249103)",50.3269,8.234585,50.320412,8.249103,"(50.3269, 8.234585)","(50.320412, 8.249103)",1260.8486973423733
262,334459,2024-01-06 13:35:34,1,1,1,4414.649999999937,"(50.333387,8.220067)",97.0,"(50.3269,8.234585)",50.333387,8.220067,50.3269,8.234585,"(50.333387, 8.220067)","(50.3269, 8.234585)",1260.6700844702564
263,334459,2024-01-06 13:36:44,1,1,1,4415.889999999937,"(50.339875,8.205549)",96.0,"(50.333387,8.220067)",50.339875,8.205549,50.333387,8.220067,"(50.339875, 8.205549)","(50.333387, 8.220067)",1260.6188106275977
264,334459,2024-01-06 13:37:22,1,1,1,4417.129999999936,"(50.346362,8.19103)",96.0,"(50.339875,8.205549)",50.346362,8.19103,50.339875,8.205549,"(50.346362, 8.19103)","(50.339875, 8.205549)",1260.4985399142124
265,334459,2024-01-06 13:38:09,1,1,1,4418.369999999936,"(50.35285,8.176512)",96.0,"(50.346362,8.19103)",50.35285,8.176512,50.346362,8.19103,"(50.35285, 8.176512)","(50.346362, 8.19103)",1260.3889009245459
266,334459,2024-01-06 13:39:10,1,1,1,4419.609999999936,"(50.359337,8.161994)",96.0,"(50.35285,8.176512)",50.359337,8.161994,50.35285,8.176512,"(50.359337, 8.161994)","(50.35285, 8.176512)",1260.2102412699273
267,334459,2024-01-06 13:39:55,1,1,1,4420.849999999936,"(50.365825,8.147476)",95.0,"(50.359337,8.161994)",50.365825,8.147476,50.359337,8.161994,"(50.365825, 8.147476)","(50.359337, 8.161994)",1260.1589682694316
268,334459,2024-01-06 13:40:31,1,1,1,4422.089999999936,"(50.372312,8.132958)",95.0,"(50.365825,8.147476)",50.372312,8.132958,50.365825,8.147476,"(50.372312, 8.132958)","(50.365825, 8.147476)",1259.9802852407176
269,334459,2024-01-06 13:41:12,1,1,1,4423.329999999935,"(50.3788,8.11844)",95.0,"(50.372312,8.132958)",50.3788,8.11844,50.372312,8.132958,"(50.3788, 8.11844)","(50.372312, 8.132958)",1259.9290126974136
270,334459,2024-01-06 13:41:55,1,1,1,4424.569999999935,"(50.385287,8.103922)",95.0,"(50.3788,8.11844)",50.385287,8.103922,50.3788,8.11844,"(50.385287, 8.103922)","(50.3788, 8.11844)",1259.7503063068643
271,334459,2024-01-06 13:42:34,1,1,1,4425.809999999935,"(50.391775,8.089404)",94.0,"(50.385287,8.103922)",50.391775,8.089404,50.385287,8.103922,"(50.391775, 8.089404)","(50.385287, 8.103922)",1259.699034241525
272,334459,2024-01-06 13:43:42,1,1,1,4427.049999999935,"(50.398262,8.074886)",94.0,"(50.391775,8.089404)",50.398262,8.074886,50.391775,8.089404,"(50.398262, 8.074886)","(50.391775, 8.089404)",1259.5203045010478
273,334459,2024-01-06 13:45:08,1,1,1,4428.2899999999345,"(50.40475,8.060368)",94.0,"(50.398262,8.074886)",50.40475,8.060368,50.398262,8.074886,"(50.40475, 8.060368)","(50.398262, 8.074886)",1259.469032937277
274,334459,2024-01-06 13:46:45,1,1,1,4429.529999999934,"(50.411237,8.045849)",94.0,"(50.40475,8.060368)",50.411237,8.045849,50.40475,8.060368,"(50.411237, 8.045849)","(50.40475, 8.060368)",1259.3485395903608
275,334459,2024-01-06 13:47:32,1,1,1,4430.769999999934,"(50.417725,8.031331)",93.0,"(50.411237,8.045849)",50.417725,8.031331,50.411237,8.045849,"(50.417725, 8.031331)","(50.411237, 8.045849)",1259.2390088194743
276,334459,2024-01-06 13:48:18,1,1,1,4432.009999999934,"(50.424212,8.016813)",93.0,"(50.417725,8.031331)",50.424212,8.016813,50.417725,8.031331,"(50.424212, 8.016813)","(50.417725, 8.031331)",1259.0602324162762
277,334459,2024-01-06 13:49:33,1,1,1,4433.249999999934,"(50.4307,8.002295)",93.0,"(50.424212,8.016813)",50.4307,8.002295,50.424212,8.016813,"(50.4307, 8.002295)","(50.424212, 8.016813)",1259.008961925039
278,334459,2024-01-06 13:51:10,1,1,1,4434.489999999933,"(50.437187,7.987777)",93.0,"(50.4307,8.002295)",50.437187,7.987777,50.4307,8.002295,"(50.437187, 7.987777)","(50.4307, 8.002295)",1258.8301622079894
279,334459,2024-01-06 13:52:45,1,1,1,4435.729999999933,"(50.443675,7.973259)",92.0,"(50.437187,7.987777)",50.443675,7.973259,50.437187,7.987777,"(50.443675, 7.973259)","(50.437187, 7.987777)",1258.7788922866546
280,334459,2024-01-06 13:53:31,1,1,1,4436.969999999933,"(50.450162,7.958741)",92.0,"(50.443675,7.973259)",50.450162,7.958741,50.443675,7.973259,"(50.450162, 7.958741)","(50.443675, 7.973259)",1258.6000692669559
281,334459,2024-01-06 13:54:34,1,1,1,4438.209999999933,"(50.45665,7.944223)",92.0,"(50.450162,7.958741)",50.45665,7.944223,50.450162,7.958741,"(50.45665, 7.944223)","(50.450162, 7.958741)",1258.5487999391278
282,334459,2024-01-06 13:55:21,1,1,1,4439.4499999999325,"(50.463137,7.929705)",92.0,"(50.45665,7.944223)",50.463137,7.929705,50.45665,7.944223,"(50.463137, 7.929705)","(50.45665, 7.944223)",1258.3699536301006
283,334459,2024-01-06 13:56:11,1,1,1,4440.689999999932,"(50.469625,7.915187)",91.0,"(50.463137,7.929705)",50.469625,7.915187,50.463137,7.929705,"(50.469625, 7.915187)","(50.463137, 7.929705)",1258.318684917968
284,334459,2024-01-06 13:57:07,1,1,1,4441.929999999932,"(50.476112,7.900668)",91.0,"(50.469625,7.915187)",50.476112,7.900668,50.469625,7.915187,"(50.476112, 7.900668)","(50.469625, 7.915187)",1258.1979691349738
285,334459,2024-01-06 13:57:33,1,1,1,4443.169999999932,"(50.4826,7.88615)",91.0,"(50.476112,7.900668)",50.4826,7.88615,50.476112,7.900668,"(50.4826, 7.88615)","(50.476112, 7.900668)",1258.088547257627
286,334459,2024-01-06 13:58:31,1,1,1,4444.409999999932,"(50.489087,7.871632)",91.0,"(50.4826,7.88615)",50.489087,7.871632,50.4826,7.88615,"(50.489087, 7.871632)","(50.4826, 7.88615)",1257.9096544063727
287,334459,2024-01-06 13:59:24,1,1,1,4445.649999999931,"(50.495575,7.857114)",90.0,"(50.489087,7.871632)",50.495575,7.857114,50.489087,7.871632,"(50.495575, 7.857114)","(50.489087, 7.871632)",1257.858386995383
288,334459,2024-01-06 14:00:38,1,1,1,4446.889999999931,"(50.502063,7.842596)",90.0,"(50.495575,7.857114)",50.502063,7.842596,50.495575,7.857114,"(50.502063, 7.842596)","(50.495575, 7.857114)",1257.743289527132
289,334459,2024-01-06 14:01:02,1,1,1,4448.129999999931,"(50.50855,7.828078)",90.0,"(50.502063,7.842596)",50.50855,7.828078,50.502063,7.842596,"(50.50855, 7.828078)","(50.502063, 7.842596)",1257.5643617978965
290,334459,2024-01-06 14:02:38,1,1,1,4449.369999999931,"(50.515038,7.81356)",90.0,"(50.50855,7.828078)",50.515038,7.81356,50.50855,7.828078,"(50.515038, 7.81356)","(50.50855, 7.828078)",1257.5130954235237
291,334459,2024-01-06 14:03:54,1,1,1,4450.609999999931,"(50.521525,7.799042)",89.0,"(50.515038,7.81356)",50.521525,7.799042,50.515038,7.81356,"(50.521525, 7.799042)","(50.515038, 7.81356)",1257.3341444574878
292,334459,2024-01-06 14:04:31,1,1,1,4451.84999999993,"(50.528013,7.784524)",89.0,"(50.521525,7.799042)",50.528013,7.784524,50.521525,7.799042,"(50.528013, 7.784524)","(50.521525, 7.799042)",1257.2828788041431
293,334459,2024-01-06 14:05:56,1,1,1,4453.08999999993,"(50.5345,7.770006)",89.0,"(50.528013,7.784524)",50.5345,7.770006,50.528013,7.784524,"(50.5345, 7.770006)","(50.528013, 7.784524)",1257.1039046132157
294,334459,2024-01-06 14:06:29,1,1,1,4454.32999999993,"(50.540988,7.755488)",89.0,"(50.5345,7.770006)",50.540988,7.755488,50.5345,7.770006,"(50.540988, 7.755488)","(50.5345, 7.770006)",1257.0526397016783
295,334459,2024-01-06 14:07:52,1,1,1,4455.56999999993,"(50.547475,7.740969)",88.0,"(50.540988,7.755488)",50.547475,7.740969,50.540988,7.755488,"(50.547475, 7.740969)","(50.540988, 7.755488)",1256.931679469189
296,334459,2024-01-06 14:09:01,1,1,1,4456.8099999999295,"(50.553963,7.726451)",88.0,"(50.547475,7.740969)",50.553963,7.726451,50.547475,7.740969,"(50.553963, 7.726451)","(50.547475, 7.740969)",1256.82237815482
297,334459,2024-01-06 14:10:28,1,1,1,4458.049999999929,"(50.56045,7.711933)",88.0,"(50.553963,7.726451)",50.56045,7.711933,50.553963,7.726451,"(50.56045, 7.711933)","(50.553963, 7.726451)",1256.6433575540768
298,334459,2024-01-06 14:11:16,1,1,1,4459.289999999929,"(50.566938,7.697415)",88.0,"(50.56045,7.711933)",50.566938,7.697415,50.56045,7.711933,"(50.566938, 7.697415)","(50.56045, 7.711933)",1256.5920941962556
299,334459,2024-01-06 14:11:46,1,1,1,4460.529999999929,"(50.573425,7.682897)",87.0,"(50.566938,7.697415)",50.573425,7.682897,50.566938,7.697415,"(50.573425, 7.682897)","(50.566938, 7.697415)",1256.4130504070536
300,334459,2024-01-06 14:13:04,1,1,1,4461.769999999929,"(50.579913,7.668379)",87.0,"(50.573425,7.682897)",50.579913,7.668379,50.573425,7.682897,"(50.579913, 7.668379)","(50.573425, 7.682897)",1256.3617878622065
301,334459,2024-01-06 14:13:59,1,1,1,4463.009999999928,"(50.5864,7.653861)",87.0,"(50.579913,7.668379)",50.5864,7.653861,50.579913,7.668379,"(50.5864, 7.653861)","(50.579913, 7.668379)",1256.18272089681
302,334459,2024-01-06 14:14:52,1,1,1,4464.249999999928,"(50.592888,7.639343)",87.0,"(50.5864,7.653861)",50.592888,7.639343,50.5864,7.653861,"(50.592888, 7.639343)","(50.5864, 7.653861)",1256.131459188186
303,334459,2024-01-06 14:16:00,1,1,1,4465.489999999928,"(50.599375,7.624825)",86.0,"(50.592888,7.639343)",50.599375,7.624825,50.592888,7.639343,"(50.599375, 7.624825)","(50.592888, 7.639343)",1255.9523690585045
304,334459,2024-01-06 14:17:02,1,1,1,4466.729999999928,"(50.605863,7.610307)",86.0,"(50.599375,7.624825)",50.605863,7.610307,50.599375,7.624825,"(50.605863, 7.610307)","(50.599375, 7.624825)",1255.9011082072345
305,334459,2024-01-06 14:18:21,1,1,1,4467.9699999999275,"(50.61235,7.595788)",86.0,"(50.605863,7.610307)",50.61235,7.595788,50.605863,7.610307,"(50.61235, 7.595788)","(50.605863, 7.610307)",1255.7799259583528
306,334459,2024-01-06 14:19:32,1,1,1,4469.209999999927,"(50.618838,7.58127)",86.0,"(50.61235,7.595788)",50.618838,7.58127,50.61235,7.595788,"(50.618838, 7.58127)","(50.61235, 7.595788)",1255.6707349548665
307,334459,2024-01-06 14:20:08,1,1,1,4470.449999999927,"(50.625325,7.566752)",85.0,"(50.618838,7.58127)",50.625325,7.566752,50.618838,7.58127,"(50.625325, 7.566752)","(50.618838, 7.58127)",1255.4915985369375
308,334459,2024-01-06 14:21:37,1,1,1,4471.689999999927,"(50.631813,7.552234)",85.0,"(50.625325,7.566752)",50.631813,7.552234,50.625325,7.566752,"(50.631813, 7.552234)","(50.625325, 7.566752)",1255.4403394701314
309,334459,2024-01-06 14:22:39,1,1,1,4472.929999999927,"(50.6383,7.537716)",85.0,"(50.631813,7.552234)",50.6383,7.537716,50.631813,7.552234,"(50.6383, 7.537716)","(50.631813, 7.552234)",1255.2611799229408
310,334459,2024-01-06 14:24:19,1,1,1,4474.169999999926,"(50.644788,7.523198)",85.0,"(50.6383,7.537716)",50.644788,7.523198,50.6383,7.537716,"(50.644788, 7.523198)","(50.6383, 7.537716)",1255.2099217843042
311,334459,2024-01-06 14:25:52,1,1,1,4475.409999999926,"(50.651275,7.50868)",84.0,"(50.644788,7.523198)",50.651275,7.50868,50.644788,7.523198,"(50.651275, 7.50868)","(50.644788, 7.523198)",1255.0307391215272
312,334459,2024-01-06 14:27:32,1,1,1,4476.649999999926,"(50.657763,7.494162)",84.0,"(50.651275,7.50868)",50.657763,7.494162,50.651275,7.50868,"(50.657763, 7.494162)","(50.651275, 7.50868)",1254.9794819336048
313,334459,2024-01-06 14:28:55,1,1,1,4477.889999999926,"(50.66425,7.479644)",84.0,"(50.657763,7.494162)",50.66425,7.479644,50.657763,7.494162,"(50.66425, 7.479644)","(50.657763, 7.494162)",1254.800276167507
314,334459,2024-01-06 14:29:34,1,1,1,4479.1299999999255,"(50.670738,7.465126)",84.0,"(50.66425,7.479644)",50.670738,7.465126,50.66425,7.479644,"(50.670738, 7.465126)","(50.66425, 7.479644)",1254.74901995249
315,334459,2024-01-06 14:30:56,1,1,1,4480.369999999925,"(50.677225,7.450607)",83.0,"(50.670738,7.465126)",50.677225,7.450607,50.670738,7.465126,"(50.677225, 7.450607)","(50.670738, 7.465126)",1254.6276158900182
316,334459,2024-01-06 14:31:54,1,1,1,4481.609999999925,"(50.683713,7.436089)",83.0,"(50.677225,7.450607)",50.683713,7.436089,50.677225,7.450607,"(50.683713, 7.436089)","(50.677225, 7.450607)",1254.5185358785982
317,334459,2024-01-06 14:32:26,1,1,1,4482.849999999925,"(50.690201,7.421571)",83.0,"(50.683713,7.436089)",50.690201,7.421571,50.683713,7.436089,"(50.690201, 7.421571)","(50.683713, 7.436089)",1254.4032766842452
318,334459,2024-01-06 14:33:17,1,1,1,4484.089999999925,"(50.696688,7.407053)",83.0,"(50.690201,7.421571)",50.696688,7.407053,50.690201,7.421571,"(50.696688, 7.407053)","(50.690201, 7.421571)",1254.2240132125582
319,334459,2024-01-06 14:34:25,1,1,1,4485.329999999924,"(50.703176,7.392535)",82.0,"(50.696688,7.407053)",50.703176,7.392535,50.696688,7.407053,"(50.703176, 7.392535)","(50.696688, 7.407053)",1254.1727595326788
320,334459,2024-01-06 14:35:13,1,1,1,4486.569999999924,"(50.709663,7.378017)",82.0,"(50.703176,7.392535)",50.709663,7.378017,50.703176,7.392535,"(50.709663, 7.378017)","(50.703176, 7.392535)",1253.9934730014782
321,334459,2024-01-06 14:35:50,1,1,1,4487.809999999924,"(50.716151,7.363499)",82.0,"(50.709663,7.378017)",50.716151,7.363499,50.709663,7.378017,"(50.716151, 7.363499)","(50.709663, 7.378017)",1253.942220376597
322,334459,2024-01-06 14:36:16,1,1,1,4489.049999999924,"(50.722638,7.348981)",82.0,"(50.716151,7.363499)",50.722638,7.348981,50.716151,7.363499,"(50.722638, 7.348981)","(50.716151, 7.363499)",1253.7629107956723
323,334459,2024-01-06 14:37:34,1,1,1,4490.289999999924,"(50.729126,7.334463)",81.0,"(50.722638,7.348981)",50.729126,7.334463,50.722638,7.348981,"(50.729126, 7.334463)","(50.722638, 7.348981)",1253.7116592493933
324,334459,2024-01-06 14:38:31,1,1,1,4491.529999999923,"(50.735613,7.319945)",81.0,"(50.729126,7.334463)",50.735613,7.319945,50.729126,7.334463,"(50.735613, 7.319945)","(50.729126, 7.334463)",1253.5323266317146
325,334459,2024-01-06 14:39:40,1,1,1,4492.769999999923,"(50.742101,7.305427)",81.0,"(50.735613,7.319945)",50.742101,7.305427,50.735613,7.319945,"(50.742101, 7.305427)","(50.735613, 7.319945)",1253.4810761872927
326,334459,2024-01-06 14:41:17,1,1,1,4494.009999999923,"(50.748588,7.290908)",81.0,"(50.742101,7.305427)",50.748588,7.290908,50.742101,7.305427,"(50.748588, 7.290908)","(50.742101, 7.305427)",1253.35942836178
327,334459,2024-01-06 14:41:51,1,1,1,4495.249999999923,"(50.755076,7.27639)",80.0,"(50.748588,7.290908)",50.755076,7.27639,50.748588,7.290908,"(50.755076, 7.27639)","(50.748588, 7.290908)",1253.2504712251048
328,334459,2024-01-06 14:43:28,1,1,1,4496.4899999999225,"(50.761563,7.261872)",80.0,"(50.755076,7.27639)",50.761563,7.261872,50.755076,7.27639,"(50.761563, 7.261872)","(50.755076, 7.27639)",1253.0710925703645
329,334459,2024-01-06 14:43:54,1,1,1,4497.729999999922,"(50.768051,7.247354)",80.0,"(50.761563,7.261872)",50.768051,7.247354,50.761563,7.261872,"(50.768051, 7.247354)","(50.761563, 7.261872)",1253.0198443987035
330,334459,2024-01-06 14:45:02,1,1,1,4498.969999999922,"(50.774538,7.232836)",80.0,"(50.768051,7.247354)",50.774538,7.232836,50.768051,7.247354,"(50.774538, 7.232836)","(50.768051, 7.247354)",1252.8404427432954
331,334459,2024-01-06 14:46:09,1,1,1,4500.209999999922,"(50.781026,7.218318)",79.0,"(50.774538,7.232836)",50.781026,7.218318,50.774538,7.232836,"(50.781026, 7.218318)","(50.774538, 7.232836)",1252.78919574219
332,334459,2024-01-06 14:46:53,1,1,1,4501.449999999922,"(50.787513,7.2038)",79.0,"(50.781026,7.218318)",50.787513,7.2038,50.781026,7.218318,"(50.787513, 7.2038)","(50.781026, 7.218318)",1252.6097711012105
333,334459,2024-01-06 14:48:18,1,1,1,4502.689999999921,"(50.794001,7.189282)",79.0,"(50.787513,7.2038)",50.794001,7.189282,50.787513,7.2038,"(50.794001, 7.189282)","(50.787513, 7.2038)",1252.5585252935598
334,334459,2024-01-06 14:48:47,1,1,1,4503.929999999921,"(50.800488,7.174764)",79.0,"(50.794001,7.189282)",50.800488,7.174764,50.794001,7.189282,"(50.800488, 7.174764)","(50.794001, 7.189282)",1252.379077675385
335,334459,2024-01-06 14:49:27,1,1,1,4505.169999999921,"(50.806976,7.160246)",78.0,"(50.800488,7.174764)",50.806976,7.160246,50.800488,7.174764,"(50.806976, 7.160246)","(50.800488, 7.174764)",1252.327833085855
336,334459,2024-01-06 14:49:52,1,1,1,4506.409999999921,"(50.813463,7.145727)",78.0,"(50.806976,7.160246)",50.813463,7.145727,50.806976,7.160246,"(50.813463, 7.145727)","(50.806976, 7.160246)",1252.2059638750227
337,334459,2024-01-06 14:51:28,1,1,1,4507.6499999999205,"(50.819951,7.131209)",78.0,"(50.813463,7.145727)",50.819951,7.131209,50.813463,7.145727,"(50.819951, 7.131209)","(50.813463, 7.145727)",1252.0971191563651
338,334459,2024-01-06 14:52:32,1,1,1,4508.88999999992,"(50.826438,7.116691)",78.0,"(50.819951,7.131209)",50.826438,7.116691,50.819951,7.131209,"(50.826438, 7.116691)","(50.819951, 7.131209)",1251.9176256237745
339,334459,2024-01-06 14:54:00,1,1,1,4510.12999999992,"(50.832926,7.102173)",77.0,"(50.826438,7.116691)",50.832926,7.102173,50.826438,7.116691,"(50.832926, 7.102173)","(50.826438, 7.116691)",1251.8663835388368
340,334459,2024-01-06 14:54:39,1,1,1,4511.36999999992,"(50.839413,7.087655)",77.0,"(50.832926,7.102173)",50.839413,7.087655,50.832926,7.102173,"(50.839413, 7.087655)","(50.832926, 7.102173)",1251.6868670672632
341,334459,2024-01-06 14:55:56,1,1,1,4512.60999999992,"(50.845901,7.073137)",77.0,"(50.839413,7.087655)",50.845901,7.073137,50.839413,7.087655,"(50.845901, 7.073137)","(50.839413, 7.087655)",1251.6356262709164
342,334459,2024-01-06 14:57:18,1,1,1,4513.849999999919,"(50.852388,7.058619)",77.0,"(50.845901,7.073137)",50.852388,7.058619,50.845901,7.073137,"(50.852388, 7.058619)","(50.845901, 7.073137)",1251.4560868719145
343,334459,2024-01-06 14:57:39,1,1,1,4515.089999999919,"(50.858876,7.044101)",76.0,"(50.852388,7.058619)",50.858876,7.044101,50.852388,7.058619,"(50.858876, 7.044101)","(50.852388, 7.058619)",1251.4048473867065
344,334459,2024-01-06 14:58:41,1,1,1,4516.329999999919,"(50.865363,7.029583)",76.0,"(50.858876,7.044101)",50.865363,7.029583,50.858876,7.044101,"(50.865363, 7.029583)","(50.858876, 7.044101)",1251.2252850739585
345,334459,2024-01-06 14:59:32,1,1,1,4517.569999999919,"(50.871851,7.015065)",76.0,"(50.865363,7.029583)",50.871851,7.015065,50.865363,7.029583,"(50.871851, 7.015065)","(50.865363, 7.029583)",1251.1740469213728
346,334459,2024-01-06 15:00:48,1,1,1,4518.809999999919,"(50.878338,7.000546)",76.0,"(50.871851,7.015065)",50.878338,7.000546,50.871851,7.015065,"(50.878338, 7.000546)","(50.871851, 7.015065)",1251.051956530901
347,334459,2024-01-06 15:01:46,1,1,1,4520.049999999918,"(50.884826,6.986028)",75.0,"(50.878338,7.000546)",50.884826,6.986028,50.878338,7.000546,"(50.884826, 6.986028)","(50.878338, 7.000546)",1250.9432249118533
348,334459,2024-01-06 15:03:26,1,1,1,4521.289999999918,"(50.891314,6.97151)",75.0,"(50.884826,6.986028)",50.891314,6.97151,50.884826,6.986028,"(50.891314, 6.97151)","(50.884826, 6.986028)",1250.82779694313
349,334459,2024-01-06 15:04:15,1,1,1,4522.529999999918,"(50.897801,6.956992)",75.0,"(50.891314,6.97151)",50.897801,6.956992,50.891314,6.97151,"(50.897801, 6.956992)","(50.891314, 6.97151)",1250.6481773967962
350,334459,2024-01-06 15:04:58,1,1,1,4523.769999999918,"(50.904289,6.942474)",75.0,"(50.897801,6.956992)",50.904289,6.942474,50.897801,6.956992,"(50.904289, 6.942474)","(50.897801, 6.956992)",1250.5969426816566
351,334459,2024-01-06 15:06:23,1,1,1,4525.009999999917,"(50.910776,6.927956)",74.0,"(50.904289,6.942474)",50.910776,6.927956,50.904289,6.942474,"(50.910776, 6.927956)","(50.904289, 6.942474)",1250.4173002646853
352,334459,2024-01-06 15:07:50,1,1,1,4526.249999999917,"(50.917264,6.913438)",74.0,"(50.910776,6.927956)",50.917264,6.913438,50.910776,6.927956,"(50.917264, 6.913438)","(50.910776, 6.927956)",1250.3660669660376
