,id,trip_id,timestamp,timespent_s,speed_m_s,distance_m,avg_od_speed_m_s,gps_speed_m_s,spent_fuel%,first_location
497,334457,1,2024-01-01 10:56:15,25,50.0,1250,50.0,50.25,0.41,"(53.679305, -7.297454)"
498,334457,1,2024-01-01 10:57:48,93,13.44,1250,13.44,13.51,0.18,"(53.679305, -7.297454)"
499,334457,1,2024-01-01 10:59:01,73,17.12,1250,17.12,17.21,0.66,"(53.679305, -7.297454)"
500,334457,1,2024-01-01 10:59:32,31,40.32,1250,40.32,40.53,0.52,"(53.679305, -7.297454)"
501,334457,1,2024-01-01 11:01:14,102,12.25,1250,12.25,12.32,0.22,"(53.679305, -7.297454)"
502,334457,1,2024-01-01 11:02:45,91,13.74,1250,13.74,13.81,0.72,"(53.679305, -7.297454)"
503,334457,1,2024-01-01 11:04:44,119,10.5,1250,10.5,10.56,0.64,"(53.679305, -7.297454)"
504,334457,1,2024-01-01 11:05:35,51,24.51,1250,24.51,24.65,0.84,"(53.679305, -7.297454)"
505,334457,1,2024-01-01 11:06:40,65,19.23,1250,19.23,19.34,0.36,"(53.679305, -7.297454)"
506,334457,1,2024-01-01 11:07:50,70,17.86,1250,17.86,17.96,0.46,"(53.679305, -7.297454)"
507,334457,1,2024-01-01 11:10:20,150,8.33,1250,8.33,8.38,0.5,"(53.679305, -7.297454)"
508,334457,1,2024-01-01 11:10:38,18,69.44,1250,69.44,69.85,1.06,"(53.679305, -7.297454)"
509,334457,1,2024-01-01 11:13:07,149,8.39,1250,8.39,,0.13,"(53.679305, -7.297454)"
510,334457,1,2024-01-01 11:14:14,67,18.66,1250,18.66,,1.05,"(53.679305, -7.297454)"
511,334457,1,2024-01-01 11:16:39,145,8.62,1250,8.62,8.67,0.47,"(53.679305, -7.297454)"
512,334457,1,2024-01-01 11:19:02,143,8.74,1250,8.74,8.8,1.03,"(53.679305, -7.297454)"
513,334457,1,2024-01-01 11:21:18,136,9.19,1250,9.19,9.25,1.01,"(53.679305, -7.297454)"
514,334457,1,2024-01-01 11:21:57,39,32.05,1250,32.05,32.25,1.18,"(53.679305, -7.297454)"
515,334457,1,2024-01-01 11:24:03,126,9.92,1250,9.92,9.98,0.34,"(53.679305, -7.297454)"
516,334457,1,2024-01-01 11:25:32,89,14.04,1250,14.04,14.13,1.09,"(53.679305, -7.297454)"
517,334457,1,2024-01-01 11:26:10,38,32.89,1250,32.89,33.11,0.77,"(53.679305, -7.297454)"
518,334457,1,2024-01-01 11:27:49,99,12.63,1250,12.63,12.71,0.33,"(53.679305, -7.297454)"
519,334457,1,2024-01-01 11:29:52,123,10.16,1250,10.16,10.23,0.86,"(53.679305, -7.297454)"
520,334457,1,2024-01-01 11:30:08,16,0.0,1250,0.0,78.66,1.06,"(53.679305, -7.297454)"
521,334457,1,2024-01-01 11:30:39,31,40.32,1250,40.32,40.6,0.14,"(53.679305, -7.297454)"
522,334457,1,2024-01-01 11:30:56,17,0.0,1250,0.0,74.03,0.27,"(53.679305, -7.297454)"
523,334457,1,2024-01-01 11:31:26,30,41.67,1250,41.67,41.96,0.15,"(53.679305, -7.297454)"
524,334457,1,2024-01-01 11:33:00,94,13.3,1250,13.3,13.39,0.26,"(53.679305, -7.297454)"
525,334457,1,2024-01-01 11:34:16,76,16.45,1250,16.45,16.57,0.81,"(53.679305, -7.297454)"
526,334457,1,2024-01-01 11:36:23,127,9.84,1250,9.84,9.91,0.66,"(53.679305, -7.297454)"
527,334457,1,2024-01-01 11:37:19,56,22.32,1250,22.32,22.48,1.1,"(53.679305, -7.297454)"
528,334457,1,2024-01-01 11:38:08,49,25.51,1250,25.51,25.7,0.48,"(53.679305, -7.297454)"
529,334457,1,2024-01-01 11:39:40,92,13.59,1250,13.59,13.69,0.42,"(53.679305, -7.297454)"
530,334457,1,2024-01-01 11:41:58,138,9.06,1250,9.06,9.13,0.8,"(53.679305, -7.297454)"
531,334457,1,2024-01-01 11:43:54,116,10.78,1250,10.78,10.86,1.19,"(53.679305, -7.297454)"
532,334457,1,2024-01-01 11:46:07,133,9.4,1250,9.4,9.47,1.0,"(53.679305, -7.297454)"
533,334457,1,2024-01-01 11:48:07,120,10.42,1250,10.42,10.5,1.15,"(53.679305, -7.297454)"
534,334457,1,2024-01-01 11:48:50,43,29.07,1250,29.07,29.3,1.04,"(53.679305, -7.297454)"
535,334457,1,2024-01-01 11:50:50,120,10.42,1250,10.42,10.5,0.37,"(53.679305, -7.297454)"
536,334457,1,2024-01-01 11:52:59,129,9.69,1250,9.69,9.77,1.04,"(53.679305, -7.297454)"
537,334457,1,2024-01-01 11:55:14,135,9.26,1250,9.26,9.33,1.12,"(53.679305, -7.297454)"
538,334457,1,2024-01-01 11:57:34,140,8.93,1250,8.93,9.0,1.17,"(53.679305, -7.297454)"
539,334457,1,2024-01-01 11:57:46,12,0.0,1250,0.0,105.02,1.21,"(53.679305, -7.297454)"
540,334457,1,2024-01-01 11:59:57,131,9.54,1250,9.54,9.62,0.1,"(53.679305, -7.297454)"
541,334457,1,2024-01-01 12:01:39,102,12.25,1250,12.25,12.36,1.13,"(53.679305, -7.297454)"
542,334457,1,2024-01-01 12:03:39,120,10.42,1250,10.42,10.5,1.71,"(53.679305, -7.297454)"
543,334457,1,2024-01-01 12:05:09,90,13.89,1250,13.89,14.01,2.01,"(53.679305, -7.297454)"
544,334457,1,2024-01-01 12:07:30,141,8.87,1250,8.87,8.94,1.51,"(53.679305, -7.297454)"
545,334457,1,2024-01-01 12:09:16,106,11.79,1250,11.79,11.89,2.36,"(53.679305, -7.297454)"
546,334457,1,2024-01-01 12:09:56,40,31.25,1250,31.25,31.52,1.77,"(53.679305, -7.297454)"
547,334457,1,2024-01-01 12:11:49,113,11.06,1250,11.06,11.16,0.67,"(53.679305, -7.297454)"
548,334457,1,2024-01-01 12:12:48,59,21.19,1250,21.19,21.37,1.89,"(53.679305, -7.297454)"
549,334457,1,2024-01-01 12:14:36,108,11.57,1250,11.57,11.68,0.99,"(53.679305, -7.297454)"
550,334457,1,2024-01-01 12:15:03,27,46.3,1250,46.3,46.72,1.81,"(53.679305, -7.297454)"
551,334457,1,2024-01-01 12:16:40,97,12.89,1250,12.89,13.0,0.45,"(53.679305, -7.297454)"
552,334457,1,2024-01-01 12:18:22,102,12.25,1250,12.25,12.37,1.62,"(53.679305, -7.297454)"
553,334457,1,2024-01-01 12:19:52,90,13.89,1250,13.89,14.02,1.71,"(53.679305, -7.297454)"
554,334457,1,2024-01-01 12:20:37,45,27.78,1250,27.78,28.04,1.51,"(53.679305, -7.297454)"
555,334457,1,2024-01-01 12:21:59,82,15.24,1250,15.24,15.39,0.73,"(53.679305, -7.297454)"
556,334457,1,2024-01-01 12:22:16,17,0.0,1250,0.0,74.22,1.33,"(53.679305, -7.297454)"
557,334457,1,2024-01-01 12:23:36,80,15.62,1250,15.62,15.78,0.28,"(53.679305, -7.297454)"
558,334457,1,2024-01-01 12:25:08,92,13.59,1250,13.59,13.72,1.3,"(53.679305, -7.297454)"
559,334457,1,2024-01-01 12:25:51,43,29.07,1250,29.07,29.35,1.49,"(53.679305, -7.297454)"
560,334457,1,2024-01-01 12:27:37,106,11.79,1250,11.79,11.91,0.7,"(53.679305, -7.297454)"
561,334457,1,2024-01-01 12:28:15,38,32.89,1250,32.89,33.22,1.72,"(53.679305, -7.297454)"
562,334457,1,2024-01-01 12:29:58,103,12.14,1250,12.14,12.26,0.62,"(53.679305, -7.297454)"
563,334457,1,2024-01-01 12:31:18,80,15.62,1250,15.62,15.78,1.67,"(53.679305, -7.297454)"
564,334457,1,2024-01-01 12:32:35,77,16.23,1250,16.23,16.4,1.3,"(53.679305, -7.297454)"
565,334457,1,2024-01-01 12:33:51,76,16.45,1250,16.45,16.62,1.25,"(53.679305, -7.297454)"
566,334457,1,2024-01-01 12:35:33,102,12.25,1250,12.25,12.38,1.23,"(53.679305, -7.297454)"
567,334457,1,2024-01-01 12:36:31,58,21.55,1250,21.55,21.78,1.66,"(53.679305, -7.297454)"
568,334457,1,2024-01-01 12:37:31,60,20.83,1250,20.83,21.05,0.94,"(53.679305, -7.297454)"
569,334457,1,2024-01-01 12:38:35,64,19.53,1250,19.53,19.74,0.97,"(53.679305, -7.297454)"
570,334457,1,2024-01-01 12:38:41,6,0.0,1250,0.0,210.54,1.04,"(53.679305, -7.297454)"
571,334457,1,2024-01-01 12:40:24,103,12.14,1250,12.14,12.27,0.1,"(53.679305, -7.297454)"
572,334457,1,2024-01-01 12:42:35,131,9.54,1250,9.54,9.64,1.67,"(53.679305, -7.297454)"
573,334457,1,2024-01-01 12:44:57,142,8.8,1250,8.8,8.9,1.19,"(53.679305, -7.297454)"
574,334457,1,2024-01-01 12:46:36,99,12.63,1250,12.63,12.76,1.29,"(53.679305, -7.297454)"
575,334457,1,2024-01-01 12:47:22,46,27.17,1250,27.17,27.47,0.9,"(53.679305, -7.297454)"
576,334457,1,2024-01-01 12:49:15,113,11.06,1250,11.06,11.18,0.42,"(53.679305, -7.297454)"
577,334457,1,2024-01-01 12:51:38,143,8.74,1250,8.74,8.84,1.03,"(53.679305, -7.297454)"
578,334457,1,2024-01-01 12:52:17,39,32.05,1250,32.05,32.41,1.3,"(53.679305, -7.297454)"
579,334457,1,2024-01-01 12:54:00,103,12.14,1250,12.14,12.27,0.35,"(53.679305, -7.297454)"
580,334457,1,2024-01-01 12:54:40,40,31.25,1250,31.25,31.6,0.93,"(53.679305, -7.297454)"
581,334457,1,2024-01-01 12:54:58,18,69.44,1250,69.44,70.24,0.36,"(53.679305, -7.297454)"
582,334457,1,2024-01-01 12:55:19,21,59.52,1250,59.52,60.21,0.16,"(53.679305, -7.297454)"
583,334457,1,2024-01-01 12:56:50,91,13.74,1250,13.74,13.9,0.19,"(53.679305, -7.297454)"
584,334457,1,2024-01-01 12:58:47,117,10.68,1250,10.68,10.81,0.83,"(53.679305, -7.297454)"
585,334457,1,2024-01-01 12:59:22,35,35.71,1250,35.71,36.13,1.06,"(53.679305, -7.297454)"
586,334457,1,2024-01-01 13:00:50,88,14.2,1250,14.2,14.37,0.32,"(53.679305, -7.297454)"
587,334457,1,2024-01-01 13:01:46,56,22.32,1250,22.32,22.59,0.8,"(53.679305, -7.297454)"
588,334457,1,2024-01-01 13:03:33,107,11.68,1250,11.68,11.82,0.51,"(53.679305, -7.297454)"
589,334457,1,2024-01-01 13:05:21,108,11.57,1250,11.57,11.71,0.97,"(53.679305, -7.297454)"
590,334457,1,2024-01-01 13:05:51,30,41.67,1250,41.67,42.17,0.98,"(53.679305, -7.297454)"
591,334457,1,2024-01-01 13:06:45,54,23.15,1250,23.15,23.43,0.27,"(53.679305, -7.297454)"
592,334457,1,2024-01-01 13:09:15,150,8.33,1250,8.33,8.44,0.49,"(53.679305, -7.297454)"
593,334457,1,2024-01-01 13:09:38,23,54.35,1250,54.35,55.02,1.36,"(53.679305, -7.297454)"
594,334457,1,2024-01-01 13:10:36,58,21.55,1250,21.55,21.82,0.21,"(53.679305, -7.297454)"
595,334457,1,2024-01-01 13:11:20,44,28.41,1250,28.41,28.76,0.53,"(53.679305, -7.297454)"
596,334457,1,2024-01-01 13:11:47,27,46.3,1250,46.3,46.88,0.4,"(53.679305, -7.297454)"
597,334457,1,2024-01-01 13:13:29,102,12.25,1250,12.25,12.41,0.25,"(53.679305, -7.297454)"
598,334457,1,2024-01-01 13:15:32,123,10.16,1250,10.16,10.29,0.93,"(53.679305, -7.297454)"
599,334457,1,2024-01-01 13:17:08,96,13.02,1250,13.02,13.19,1.12,"(53.679305, -7.297454)"
600,334457,1,2024-01-01 13:18:37,89,14.04,1250,14.04,14.23,0.87,"(53.679305, -7.297454)"
601,334457,1,2024-01-01 13:18:58,21,59.52,1250,59.52,60.29,0.87,"(53.679305, -7.297454)"
602,334457,1,2024-01-01 13:21:10,132,9.47,1250,9.47,9.59,0.2,"(53.679305, -7.297454)"
603,334457,1,2024-01-01 13:21:46,36,34.72,1250,34.72,35.18,1.29,"(53.679305, -7.297454)"
604,334457,1,2024-01-01 13:22:31,45,27.78,1250,27.78,28.14,0.35,"(53.679305, -7.297454)"
605,334457,1,2024-01-01 13:22:50,19,65.79,1250,65.79,66.66,0.44,"(53.679305, -7.297454)"
606,334457,1,2024-01-01 13:23:00,10,0.0,1250,0.0,126.66,0.19,"(53.679305, -7.297454)"
607,334457,1,2024-01-01 13:23:21,21,59.52,1250,59.52,60.32,0.1,"(53.679305, -7.297454)"
608,334457,1,2024-01-01 13:25:39,138,9.06,1250,9.06,9.18,0.2,"(53.679305, -7.297454)"
609,334457,1,2024-01-01 13:26:29,50,25.0,1250,25.0,25.34,1.35,"(53.679305, -7.297454)"
610,334457,1,2024-01-01 13:27:47,78,16.03,1250,16.03,16.25,0.49,"(53.679305, -7.297454)"
611,334457,1,2024-01-01 13:28:14,27,46.3,1250,46.3,46.93,0.76,"(53.679305, -7.297454)"
612,334457,1,2024-01-01 13:29:45,91,13.74,1250,13.74,13.93,0.26,"(53.679305, -7.297454)"
613,334457,1,2024-01-01 13:31:19,94,13.3,1250,13.3,13.48,0.89,"(53.679305, -7.297454)"
614,334457,1,2024-01-01 13:33:46,147,8.5,1250,8.5,8.62,0.92,"(53.679305, -7.297454)"
615,334457,1,2024-01-01 13:34:33,47,26.6,1250,26.6,26.97,1.43,"(53.679305, -7.297454)"
616,334457,1,2024-01-01 13:36:35,122,10.25,1250,10.25,10.39,0.46,"(53.679305, -7.297454)"
617,334457,1,2024-01-01 13:39:02,147,8.5,1250,8.5,8.62,1.19,"(53.679305, -7.297454)"
618,334457,1,2024-01-01 13:40:51,109,11.47,1250,11.47,11.63,1.43,"(53.679305, -7.297454)"
619,334457,1,2024-01-01 13:42:34,103,12.14,1250,12.14,12.31,1.06,"(53.679305, -7.297454)"
620,334457,1,2024-01-01 13:44:01,87,14.37,1250,14.37,14.58,1.0,"(53.679305, -7.297454)"
621,334457,1,2024-01-01 13:46:09,128,9.77,1250,9.77,9.91,0.85,"(53.679305, -7.297454)"
622,334457,1,2024-01-01 13:47:24,75,16.67,1250,16.67,16.91,1.25,"(53.679305, -7.297454)"
623,334457,1,2024-01-01 13:48:44,80,15.62,1250,15.62,15.85,0.73,"(53.679305, -7.297454)"
624,334457,1,2024-01-01 13:50:37,113,11.06,1250,11.06,11.22,0.78,"(53.679305, -7.297454)"
625,334457,1,2024-01-01 13:51:19,42,29.76,1250,29.76,30.2,1.1,"(53.679305, -7.297454)"
626,334457,1,2024-01-01 13:52:36,77,16.23,1250,16.23,16.48,0.41,"(53.679305, -7.297454)"
627,334457,1,2024-01-01 13:54:16,100,12.5,1250,12.5,12.69,0.33,"(53.679305, -7.297454)"
628,334457,1,2024-01-01 13:56:00,104,12.02,1250,12.02,12.2,0.43,"(53.679305, -7.297454)"
629,334457,1,2024-01-01 13:58:10,130,9.62,1250,9.62,9.76,0.45,"(53.679305, -7.297454)"
630,334457,1,2024-01-01 14:00:35,145,8.62,1250,8.62,8.75,0.56,"(53.679305, -7.297454)"
631,334457,1,2024-01-01 14:01:27,52,24.04,1250,24.04,24.41,0.63,"(53.679305, -7.297454)"
632,334457,1,2024-01-01 14:03:25,118,10.59,1250,10.59,10.76,0.23,"(53.679305, -7.297454)"
633,334457,1,2024-01-01 14:05:07,102,12.25,1250,12.25,12.44,0.51,"(53.679305, -7.297454)"
634,334457,1,2024-01-01 14:06:17,70,17.86,1250,17.86,18.13,0.44,"(53.679305, -7.297454)"
635,334457,1,2024-01-01 14:08:38,141,8.87,1250,8.87,9.0,0.3,"(53.679305, -7.297454)"
636,334457,1,2024-01-01 14:10:23,105,11.9,1250,11.9,12.09,0.61,"(53.679305, -7.297454)"
637,334457,1,2024-01-01 14:12:30,127,9.84,1250,9.84,10.0,0.45,"(53.679305, -7.297454)"
638,334457,1,2024-01-01 14:14:26,116,10.78,1250,10.78,10.95,0.55,"(53.679305, -7.297454)"
639,334457,1,2024-01-01 14:16:47,141,8.87,1250,8.87,,0.5,"(53.679305, -7.297454)"
640,334457,1,2024-01-01 14:18:55,128,9.77,1250,9.77,,0.61,"(53.679305, -7.297454)"
641,334457,1,2024-01-01 14:19:12,17,0.0,1250,0.0,74.71,0.55,"(53.679305, -7.297454)"
642,334457,1,2024-01-01 14:19:56,44,28.41,1250,28.41,28.87,0.07,"(53.679305, -7.297454)"
643,334457,1,2024-01-01 14:20:25,29,43.1,1250,43.1,43.8,0.19,"(53.679305, -7.297454)"
644,334457,1,2024-01-01 14:21:09,44,28.41,1250,28.41,28.87,0.13,"(53.679305, -7.297454)"
645,334457,1,2024-01-01 14:21:17,8,0.0,1250,0.0,158.79,0.19,"(53.679305, -7.297454)"
646,334457,1,2024-01-01 14:23:35,138,9.06,1250,9.06,9.21,0.03,"(53.679305, -7.297454)"
647,334457,1,2024-01-01 14:25:53,138,9.06,1250,9.06,9.21,0.6,"(53.679305, -7.297454)"
648,334457,1,2024-01-01 14:26:37,44,28.41,1250,28.41,28.88,0.6,"(53.679305, -7.297454)"
649,334457,1,2024-01-01 14:27:28,51,24.51,1250,24.51,24.92,0.19,"(53.679305, -7.297454)"
650,334457,1,2024-01-01 14:27:41,13,0.0,1250,0.0,97.76,0.22,"(53.679305, -7.297454)"
651,334457,1,2024-01-01 14:27:52,11,0.0,1250,0.0,115.54,0.06,"(53.679305, -7.297454)"
652,334457,1,2024-01-01 14:29:36,104,12.02,1250,12.02,12.22,0.05,"(53.679305, -7.297454)"
653,334457,1,2024-01-01 14:29:49,13,0.0,1250,0.0,97.78,0.45,"(53.679305, -7.297454)"
654,334457,1,2024-01-01 14:31:32,103,12.14,1250,12.14,12.34,0.06,"(53.679305, -7.297454)"
655,334457,2,2024-01-02 12:00:00,0,0.0,0,0.0,0.0,0.45,"(53.969733, -6.426101)"
656,334457,2,2024-01-02 12:01:40,100,18.48,1848,,18.48,0.0,"(53.969733, -6.426101)"
657,334457,2,2024-01-02 12:02:54,74,24.97,1848,24.73,24.97,1.74,"(53.969733, -6.426101)"
658,334457,2,2024-01-02 12:04:00,66,28.0,1848,27.73,28.0,1.29,"(53.969733, -6.426101)"
659,334457,2,2024-01-02 12:04:32,32,57.75,1848,57.19,57.75,1.15,"(53.969733, -6.426101)"
660,334457,2,2024-01-02 12:05:44,72,25.67,1847,25.42,25.67,0.56,"(53.969733, -6.426101)"
661,334457,2,2024-01-02 12:07:14,90,20.53,1847,20.33,20.53,1.25,"(53.969733, -6.426101)"
662,334457,2,2024-01-02 12:08:26,72,25.66,1847,25.42,25.66,1.57,"(53.969733, -6.426101)"
663,334457,2,2024-01-02 12:09:34,68,27.17,1847,26.91,27.17,1.25,"(53.969733, -6.426101)"
664,334457,2,2024-01-02 12:11:00,86,21.48,1847,21.28,21.48,1.18,"(53.969733, -6.426101)"
665,334457,2,2024-01-02 12:12:26,86,21.48,1847,21.28,21.48,1.5,"(53.969733, -6.426101)"
666,334457,2,2024-01-02 12:12:56,30,61.58,1847,61.0,61.58,0.71,"(53.969733, -6.426101)"
667,334457,2,2024-01-02 12:14:02,66,27.99,1847,27.73,27.99,0.25,"(53.969733, -6.426101)"
668,334457,2,2024-01-02 12:15:16,74,24.96,1847,24.73,24.96,0.54,"(53.969733, -6.426101)"
669,334457,2,2024-01-02 12:16:30,74,24.96,1847,24.73,24.96,0.61,"(53.969733, -6.426101)"
670,334457,2,2024-01-02 12:17:55,85,21.73,1847,21.53,21.73,0.61,"(53.969733, -6.426101)"
671,334457,2,2024-01-02 12:19:02,67,27.57,1847,27.31,27.57,0.7,"(53.969733, -6.426101)"
672,334457,2,2024-01-02 12:20:27,85,21.73,1846,21.53,21.73,0.55,"(53.969733, -6.426101)"
673,334457,2,2024-01-02 12:21:59,92,20.07,1846,19.89,20.07,0.7,"(53.969733, -6.426101)"
674,334457,2,2024-01-02 12:22:43,44,41.97,1846,41.59,41.97,0.76,"(53.969733, -6.426101)"
675,334457,2,2024-01-02 12:24:09,86,21.47,1846,21.28,21.47,0.36,"(53.969733, -6.426101)"
676,334457,2,2024-01-02 12:25:44,95,19.44,1846,19.26,19.44,0.71,"(53.969733, -6.426101)"
677,334457,2,2024-01-02 12:27:08,84,21.98,1846,21.79,21.98,0.78,"(53.969733, -6.426101)"
678,334457,2,2024-01-02 12:27:52,44,41.97,1846,41.59,41.97,0.69,"(53.969733, -6.426101)"
679,334457,2,2024-01-02 12:28:59,67,27.56,1846,27.31,27.56,0.36,"(53.969733, -6.426101)"
680,334457,2,2024-01-02 12:29:42,43,42.94,1846,42.56,42.94,0.55,"(53.969733, -6.426101)"
681,334457,2,2024-01-02 12:30:59,77,23.98,1846,23.77,23.98,0.35,"(53.969733, -6.426101)"
682,334457,2,2024-01-02 12:32:15,76,24.29,1846,24.08,24.29,0.63,"(53.969733, -6.426101)"
683,334457,2,2024-01-02 12:33:21,66,27.97,1846,27.73,27.97,0.63,"(53.969733, -6.426101)"
684,334457,2,2024-01-02 12:34:50,89,20.74,1846,20.56,20.74,0.54,"(53.969733, -6.426101)"
685,334457,2,2024-01-02 12:35:58,68,27.15,1845,26.91,27.15,0.73,"(53.969733, -6.426101)"
686,334457,2,2024-01-02 12:37:29,91,20.28,1845,20.11,20.28,0.56,"(53.969733, -6.426101)"
687,334457,2,2024-01-02 12:38:49,80,23.07,1845,22.87,23.07,0.75,"(53.969733, -6.426101)"
688,334457,2,2024-01-02 12:39:38,49,37.67,1845,37.35,37.67,0.66,"(53.969733, -6.426101)"
689,334457,2,2024-01-02 12:41:16,98,18.83,1845,18.67,18.83,0.4,"(53.969733, -6.426101)"
690,334457,2,2024-01-02 12:42:16,60,30.76,1845,30.5,30.76,0.81,"(53.969733, -6.426101)"
691,334457,2,2024-01-02 12:43:14,58,31.82,1845,31.55,31.82,0.49,"(53.969733, -6.426101)"
692,334457,2,2024-01-02 12:44:05,51,36.18,1845,35.88,36.18,0.48,"(53.969733, -6.426101)"
693,334457,2,2024-01-02 12:44:43,38,48.56,1845,48.16,48.56,0.42,"(53.969733, -6.426101)"
694,334457,2,2024-01-02 12:46:21,98,18.83,1845,18.67,18.83,0.31,"(53.969733, -6.426101)"
695,334457,2,2024-01-02 12:46:53,32,57.66,1845,57.19,57.66,0.81,"(53.969733, -6.426101)"
696,334457,2,2024-01-02 12:47:47,54,34.17,1845,33.89,34.17,0.26,"(53.969733, -6.426101)"
697,334457,2,2024-01-02 12:49:17,90,20.5,1844,20.33,20.5,0.44,"(53.969733, -6.426101)"
698,334457,2,2024-01-02 12:50:52,95,19.42,1844,19.26,19.42,0.74,"(53.969733, -6.426101)"
699,334457,2,2024-01-02 12:51:28,36,51.24,1844,50.83,51.24,0.78,"(53.969733, -6.426101)"
700,334457,2,2024-01-02 12:52:29,61,30.24,1844,30.0,30.24,0.3,"(53.969733, -6.426101)"
701,334457,2,2024-01-02 12:53:47,78,23.65,1844,23.46,23.65,0.41,"(53.969733, -6.426101)"
702,334457,2,2024-01-02 12:54:46,59,31.26,1844,31.02,31.26,0.52,"(53.969733, -6.426101)"
703,334457,2,2024-01-02 12:56:07,81,22.77,1844,22.59,22.77,0.4,"(53.969733, -6.426101)"
704,334457,2,2024-01-02 12:56:52,45,40.99,1844,40.67,40.99,0.54,"(53.969733, -6.426101)"
705,334457,2,2024-01-02 12:58:17,85,21.7,1844,21.53,21.7,0.3,"(53.969733, -6.426101)"
706,334457,2,2024-01-02 12:59:39,82,22.49,1844,22.32,22.49,0.57,"(53.969733, -6.426101)"
707,334457,2,2024-01-02 13:00:56,77,23.95,1844,23.77,23.95,0.55,"(53.969733, -6.426101)"
708,334457,2,2024-01-02 13:01:52,56,32.93,1844,32.68,32.93,0.52,"(53.969733, -6.426101)"
709,334457,2,2024-01-02 13:03:04,72,25.61,1844,25.42,25.61,0.38,"(53.969733, -6.426101)"
710,334457,2,2024-01-02 13:03:35,31,59.48,1843,59.03,59.48,0.48,"(53.969733, -6.426101)"
711,334457,2,2024-01-02 13:04:13,38,48.52,1843,48.16,48.52,0.21,"(53.969733, -6.426101)"
712,334457,2,2024-01-02 13:05:22,69,26.72,1843,26.52,26.72,0.26,"(53.969733, -6.426101)"
713,334457,2,2024-01-02 13:06:54,92,20.04,1843,19.89,20.04,0.46,"(53.969733, -6.426101)"
714,334457,2,2024-01-02 13:08:20,86,21.44,1843,21.28,21.44,0.62,"(53.969733, -6.426101)"
715,334457,2,2024-01-02 13:09:09,49,37.62,1843,37.35,37.62,0.58,"(53.969733, -6.426101)"
716,334457,2,2024-01-02 13:09:44,35,52.67,1843,52.29,52.67,0.33,"(53.969733, -6.426101)"
717,334457,2,2024-01-02 13:11:15,91,20.26,1843,20.11,20.26,0.23,"(53.969733, -6.426101)"
718,334457,2,2024-01-02 13:12:06,51,36.14,1843,35.88,36.14,0.61,"(53.969733, -6.426101)"
719,334457,2,2024-01-02 13:13:42,96,19.2,1843,19.06,19.2,0.34,"(53.969733, -6.426101)"
720,334457,2,2024-01-02 13:14:30,48,38.4,1843,38.12,38.4,0.64,"(53.969733, -6.426101)"
721,334457,2,2024-01-02 13:15:09,39,47.26,1843,46.92,47.26,0.32,"(53.969733, -6.426101)"
722,334457,2,2024-01-02 13:16:46,97,19.0,1842,18.87,19.0,0.26,"(53.969733, -6.426101)"
723,334457,2,2024-01-02 13:18:25,99,18.61,1842,18.48,18.61,0.65,"(53.969733, -6.426101)"
724,334457,2,2024-01-02 13:19:47,82,22.47,1842,22.32,22.47,0.66,"(53.969733, -6.426101)"
725,334457,2,2024-01-02 13:21:08,81,22.75,1842,22.59,22.75,0.55,"(53.969733, -6.426101)"
726,334457,2,2024-01-02 13:22:14,66,27.92,1842,27.73,27.92,0.54,"(53.969733, -6.426101)"
727,334457,2,2024-01-02 13:22:44,30,61.42,1842,61.0,61.42,0.44,"(53.969733, -6.426101)"
728,334457,2,2024-01-02 13:23:42,58,31.77,1842,31.55,31.77,0.2,"(53.969733, -6.426101)"
729,334457,2,2024-01-02 13:25:01,79,23.32,1842,,23.32,0.39,"(53.969733, -6.426101)"
730,334457,2,2024-01-02 13:26:13,72,25.59,1842,25.42,25.59,0.53,"(53.969733, -6.426101)"
731,334457,2,2024-01-02 13:27:05,52,35.43,1842,35.19,35.43,0.48,"(53.969733, -6.426101)"
732,334457,2,2024-01-02 13:27:48,43,42.84,1842,42.56,42.84,0.35,"(53.969733, -6.426101)"
733,334457,2,2024-01-02 13:28:20,32,57.56,1842,57.19,57.56,0.29,"(53.969733, -6.426101)"
734,334457,2,2024-01-02 13:29:48,88,20.93,1842,20.8,20.93,0.21,"(53.969733, -6.426101)"
735,334457,2,2024-01-02 13:30:56,68,27.09,1841,26.91,27.09,0.59,"(53.969733, -6.426101)"
736,334457,2,2024-01-02 13:31:41,45,40.93,1841,40.67,40.93,0.46,"(53.969733, -6.426101)"
737,334457,2,2024-01-02 13:32:57,76,24.23,1841,24.08,24.23,0.3,"(53.969733, -6.426101)"
738,334457,2,2024-01-02 13:33:30,33,55.81,1841,55.45,55.81,0.51,"(53.969733, -6.426101)"
739,334457,2,2024-01-02 13:34:23,53,34.75,1841,34.53,34.75,0.22,"(53.969733, -6.426101)"
740,334457,2,2024-01-02 13:35:53,90,20.46,1841,20.33,20.46,0.36,"(53.969733, -6.426101)"
741,334457,2,2024-01-02 13:36:50,57,32.31,1841,32.11,32.31,0.6,"(53.969733, -6.426101)"
742,334457,2,2024-01-02 13:38:00,70,26.3,1841,26.14,26.3,0.38,"(53.969733, -6.426101)"
743,334457,2,2024-01-02 13:39:37,97,18.98,1841,18.87,18.98,0.47,"(53.969733, -6.426101)"
744,334457,2,2024-01-02 13:41:08,91,20.23,1841,20.11,20.23,0.65,"(53.969733, -6.426101)"
745,334457,2,2024-01-02 13:41:55,47,39.17,1841,38.94,39.17,0.61,"(53.969733, -6.426101)"
